id_booking,is_cancelled
111887,0
111905,0
111926,0
111928,0
111933,0
111944,0
111951,0
111962,0
111964,0
111978,0
112021,0
112046,0
112080,0
112081,0
112105,0
112110,0
112127,0
112133,0
112142,0
112154,0
112176,1
112178,1
112193,0
112208,0
112218,1
112228,0
112232,0
112235,0
112254,0
112265,0
112275,1
112285,0
112300,0
112302,0
112319,0
112357,0
112358,0
112369,0
112386,0
112397,0
112448,0
112479,0
112514,0
112525,0
112533,1
112536,0
112552,0
112554,1
112574,0
112575,1
112578,0
112583,0
112586,0
112589,0
112597,1
112614,0
112619,0
112621,0
112633,0
112645,0
112650,1
112654,1
112671,0
112731,1
112771,0
112824,0
112833,0
112850,1
112873,0
112886,0
112898,0
112934,0
112944,0
113007,0
113055,0
113084,0
113093,0
113113,0
113118,0
113189,0
113307,0
113325,0
113353,0
113389,0
113419,0
113423,0
113449,0
113465,0
113468,0
113471,0
113518,0
113535,0
113545,0
113556,0
113575,0
113577,0
113583,0
113594,0
113653,0
113676,0
113692,0
113712,0
113715,0
113792,0
113798,0
113799,0
113812,0
113856,1
113858,0
113887,1
113980,0
113983,0
113989,0
113993,0
114046,0
114083,0
114089,0
114139,0
114153,0
114156,0
114183,0
114186,0
114216,0
114225,0
114239,0
114247,0
114252,1
114256,1
114280,0
114339,0
114377,0
114383,0
114412,0
114438,0
114439,0
114489,0
114506,0
114564,0
114572,0
114589,0
114596,0
114634,1
114644,0
114690,0
114724,0
114767,0
114819,0
114825,0
114851,0
114864,0
114883,0
114904,0
114908,0
114926,0
114943,0
114977,0
114997,0
114998,0
114999,0
115001,0
115020,0
115023,0
115048,0
115066,0
115112,1
115118,0
115120,0
115145,0
115151,0
115154,0
115187,0
115188,0
115213,0
115224,0
115232,0
115238,0
115274,0
115277,0
115304,0
115341,0
115344,0
115399,0
115401,0
115440,0
115460,1
115470,0
115483,0
115487,1
115493,0
115510,0
115528,0
115537,0
115540,0
115546,0
115554,0
115596,0
115624,1
115642,1
115661,0
115683,0
115692,0
115734,0
115739,1
115784,0
115786,0
115790,0
115798,0
115813,0
115840,0
115893,0
115898,0
115904,0
115908,0
115911,0
115930,0
115952,0
115986,0
115987,1
116013,0
116036,0
116038,0
116048,0
116065,0
116094,0
116103,0
116107,0
116178,0
116185,0
116186,1
116187,0
116232,0
116240,0
116275,0
116278,0
116339,0
116352,1
116359,0
116381,0
116405,0
116432,0
116451,1
116453,0
116456,0
116482,0
116489,0
116495,0
116513,1
116532,0
116570,0
116628,0
116673,0
116686,0
116689,0
116713,0
116779,0
116784,0
116790,0
116798,0
116836,0
116845,0
116895,0
116902,0
116929,0
116935,0
116946,0
116998,1
117003,0
117009,0
117036,0
117045,0
117047,0
117061,1
117070,0
117130,0
117132,1
117147,0
117175,0
117203,0
117234,0
117254,0
117256,0
117280,0
117305,0
117321,0
117360,0
117387,1
117416,0
117430,0
117450,0
117451,0
117455,0
117466,0
117480,0
117484,0
117489,0
117529,0
117536,0
117543,0
117555,0
117578,0
117583,0
117607,0
117613,0
117633,0
117658,0
117663,0
117690,0
117707,0
117757,0
117780,0
117849,0
117859,0
117896,0
117897,0
117924,0
117987,0
118013,1
118081,0
118163,0
118178,1
118183,0
118204,0
118209,0
118213,0
118214,0
118238,0
118254,0
118280,0
118286,0
118331,0
118357,1
118360,0
118362,0
118401,0
118420,0
118421,0
118423,1
118431,0
118475,1
118493,0
118509,0
118543,0
118561,0
118562,0
118574,0
118580,0
118594,1
118622,0
118669,0
118746,0
118783,1
118791,0
118809,0
118839,1
118876,0
118894,0
118899,0
118921,0
118922,0
118935,0
118953,1
118987,0
118989,0
119002,0
119014,0
119078,0
119080,0
119087,0
119093,0
119106,0
119160,0
119169,0
119181,0
119213,0
119219,0
119278,0
119299,0
119344,0
119345,0
119356,0
119373,0
